framework,file,model,prompt_id,exec_time,syntax_valid,syntax_error_msg,total_individuals,approx_triples,cls_tp,cls_fp,cls_fn,cls_precision,cls_recall,cls_f1,obj_tp,obj_fp,obj_fn,obj_precision,obj_recall,obj_f1,data_tp,data_fp,data_fn,data_precision,data_recall,data_f1,macro_precision,macro_recall,macro_f1,missing_concepts,missing_obj_props,missing_data_props,hallucinated_classes,duplicate_subjects,undefined_refs,onto_classes_found,extra_classes,used_obj_props,used_data_props
Mastra AI,bird-checker-with-nextjs-and-eval_instances.ttl,chatgpt,P2,91.97,True,,20,103,10,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,Capability; Config; EndStep; Goal; HumanAgent; Instance; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; interactsWith; nextPattern; nextStep; performedBy; performedByAgent; producedResource; requiresResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,bird-checker-with-nextjs_instances.ttl,chatgpt,P2,65.41,True,,21,102,10,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,Capability; Config; EndStep; Goal; Instance; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentCapability; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextPattern; nextStep; performedBy; performedByAgent; producedResource; requiresResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,crypto-chatbot_instances.ttl,chatgpt,P2,107.13,True,,53,237,8,0,0,1.0,1.0,1.0,5,0,1,1.0,0.8333,0.9091,6,0,0,1.0,1.0,1.0,1.0,0.9444,0.9697,,hasKnowledge,,,,,Capability; Config; EndStep; Goal; HumanAgent; Instance; LLMAgent; LanguageModel; Memory; Objective; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentCapability; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; interactsWith; nextPattern; nextStep; performedByAgent; producedResource; requiresResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,agent_instances.ttl,chatgpt,P3,62.01,True,,30,153,9,0,0,1.0,1.0,1.0,7,0,1,1.0,0.875,0.9333,6,0,0,1.0,1.0,1.0,1.0,0.9583,0.9778,,nextStep,,,,,Config; EndStep; Goal; Instance; LLMAgent; LanguageModel; Objective; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; contributesToGoal; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasObjective; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; performedByAgent; producedResource; relatedStep; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,bird-checker-with-express_instances.ttl,chatgpt,P3,67.13,True,,20,90,9,1,1,0.9,0.9,0.9,9,0,0,1.0,1.0,1.0,6,0,1,1.0,0.8571,0.9231,0.9667,0.919,0.941,Goal,,promptOutputIndicator,Context,,,Capability; Config; EndStep; Environment; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,Context,agentPrompt; agentToolUsage; hasAgentCapability; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; operatesIn; performedBy; performedByAgent; producedResource; requiresResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; envType; promptContext; promptInputData; promptInstruction; stepOrder
Mastra AI,bird-checker-with-nextjs-and-eval_instances.ttl,chatgpt,P3,128.19,True,,26,128,10,1,0,0.9091,1.0,0.9524,9,0,0,1.0,1.0,1.0,5,0,2,1.0,0.7143,0.8333,0.9697,0.9048,0.9286,,,promptInputData; promptOutputIndicator,Context,,,Capability; Config; EndStep; Goal; KnowledgeBase; LLMAgent; LanguageModel; Objective; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,Context,agentPrompt; contributesToObjective; hasAgentCapability; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasKnowledge; hasSystemConfig; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; requiresResource; resourceUsage; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; stepOrder
Mastra AI,bird-checker-with-nextjs_instances.ttl,chatgpt,P3,61.5,True,,19,119,9,0,1,1.0,0.9,0.9474,8,0,1,1.0,0.8889,0.9412,7,0,0,1.0,1.0,1.0,1.0,0.9296,0.9629,WorkflowStep,taskPrompt,,,,,Capability; Config; EndStep; Environment; Goal; LLMAgent; LanguageModel; Objective; Prompt; StartStep; Task; Team; Tool; WorkflowPattern,,agentPrompt; containsResource; contributesToGoal; contributesToObjective; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasEnvironmentConfig; hasObjective; hasPrompt; hasSystemConfig; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; requiresResource; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,crypto-chatbot_instances.ttl,chatgpt,P3,120.65,False,"Quote expected in string at ^ in ncise and helpful.

^This is a guide for ",29,111,7,0,1,1.0,0.875,0.9333,4,0,2,1.0,0.6667,0.8,5,0,1,1.0,0.8333,0.9091,1.0,0.7917,0.8808,Task,performedByAgent; taskPrompt,promptOutputIndicator,,,,Capability; Config; Goal; HumanAgent; LLMAgent; LanguageModel; Memory; Objective; Prompt; Team; Tool,,agentPrompt; contributesToGoal; hasAgentCapability; hasAgentConfig; hasAgentMember; hasCapability; hasKnowledge; hasSystemConfig; hasTeamGoal; hasToolConfig; hasWorkflowPattern; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction
Mastra AI,agent_instances.ttl,chatgpt,P4,44.78,True,,26,128,9,0,0,1.0,1.0,1.0,8,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,Capability; Config; EndStep; Goal; Instance; LLMAgent; LanguageModel; Memory; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; containsResource; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasKnowledge; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedByAgent; producedResource; requiresCapability; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,bird-checker-with-express_instances.ttl,chatgpt,P4,53.63,True,,22,100,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,6,0,1,1.0,0.8571,0.9231,1.0,0.919,0.9568,Goal,,agentRole,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; requiresResource; taskPrompt; useLanguageModel,agentID; configKey; configValue; promptContext; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,bird-checker-with-nextjs-and-eval_instances.ttl,chatgpt,P4,42.93,True,,21,122,10,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,Config; EndStep; Goal; KnowledgeBase; LLMAgent; LanguageModel; Objective; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; containsResource; contributesToGoal; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,bird-checker-with-nextjs_instances.ttl,chatgpt,P4,42.8,True,,18,92,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0,1.0,0.9667,0.9825,Goal,,,,,,Config; EndStep; KnowledgeBase; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasKnowledge; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; requiresResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,crypto-chatbot_instances.ttl,chatgpt,P4,106.94,False,"Quote expected in string at ^ in sible to the user.

^This is a guide for ",14,61,6,0,2,1.0,0.75,0.8571,4,0,2,1.0,0.6667,0.8,4,0,2,1.0,0.6667,0.8,1.0,0.6945,0.819,Goal; Task,performedByAgent; taskPrompt,promptInstruction; promptOutputIndicator,,,,Capability; Config; HumanAgent; LLMAgent; LanguageModel; Memory; Prompt; Tool,,agentPrompt; agentResourceUsage; agentToolUsage; hasAgentConfig; hasCapability; hasEnvironmentConfig; hasKnowledge; hasToolConfig; useLanguageModel,agentID; agentRole; configKey; configValue
Mastra AI,dane_instances.ttl,chatgpt,P4,101.56,True,,123,506,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,4,0,2,1.0,0.6667,0.8,1.0,0.8556,0.9158,Goal,,agentRole; promptOutputIndicator,,,,Config; EndStep; LLMAgent; LanguageModel; Memory; Objective; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; contributesToObjective; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasConfig; hasKnowledge; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; taskPrompt; useLanguageModel,agentID; configKey; configValue; promptContext; promptInstruction; stepOrder
Mastra AI,mcp-registry-registry_instances.ttl,chatgpt,P4,60.69,True,,44,261,10,0,0,1.0,1.0,1.0,8,0,1,1.0,0.8889,0.9412,5,0,1,1.0,0.8333,0.9091,1.0,0.9074,0.9501,,hasAgentConfig,promptOutputIndicator,,,,Capability; Config; EndStep; Goal; Instance; KnowledgeBase; LLMAgent; LanguageModel; Objective; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentResourceUsage; agentToolUsage; contributesToGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasConfig; hasObjective; hasRelatedPattern; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; stepOrder
Mastra AI,openapi-spec-writer_instances.ttl,chatgpt,P4,53.86,True,,37,173,10,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,5,0,1,1.0,0.8333,0.9091,1.0,0.9444,0.9697,,,promptOutputIndicator,,,,Capability; Config; EndStep; Goal; KnowledgeBase; LLMAgent; LanguageModel; Objective; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; contributesToGoal; contributesToObjective; hasAgentCapability; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasConfig; hasGoal; hasKnowledge; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; requiresCapability; requiresResource; resourceUsage; taskPrompt; toolUsage; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; stepOrder
Mastra AI,quick-start_instances.ttl,chatgpt,P4,55.21,True,,28,120,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0,1.0,0.9667,0.9825,Goal,,,,,,Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedByAgent; producedResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,stock-price-tool_instances.ttl,chatgpt,P4,46.86,True,,20,99,10,1,0,0.9091,1.0,0.9524,8,0,1,1.0,0.8889,0.9412,5,0,1,1.0,0.8333,0.9091,0.9697,0.9074,0.9342,,hasAgentConfig,promptOutputIndicator,Context,,,Capability; Config; EndStep; Goal; Instance; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,Context,agentPrompt; agentToolUsage; containsResource; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedByAgent; producedResource; requiresResource; resourceUsage; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInputData; promptInstruction; stepOrder
Mastra AI,travel-app_instances.ttl,chatgpt,P4,71.82,True,,50,276,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,5,0,1,1.0,0.8333,0.9091,1.0,0.9111,0.9522,Goal,,promptOutputIndicator,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentCapability; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; interactsWith; nextStep; performedByAgent; producedResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; stepOrder
Mastra AI,weather-agent_instances.ttl,chatgpt,P4,51.59,True,,18,82,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,5,0,1,1.0,0.8333,0.9091,1.0,0.9111,0.9522,Goal,,promptOutputIndicator,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentCapability; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; stepOrder
Mastra AI,workflow-ai-recruiter_instances.ttl,chatgpt,P4,64.33,True,,25,118,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0,1.0,0.9667,0.9825,Goal,,,,,,Config; EndStep; HumanAgent; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentResourceUsage; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; interactsWith; nextStep; performedByAgent; producedResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,workflow-with-inline-steps_instances.ttl,chatgpt,P4,34.61,True,,12,66,6,0,4,1.0,0.6,0.75,8,0,1,1.0,0.8889,0.9412,4,0,2,1.0,0.6667,0.8,1.0,0.7185,0.8304,Config; Goal; Tool; WorkflowStep,hasAgentConfig,configKey; configValue,,,,EndStep; Environment; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; WorkflowPattern,,agentPrompt; containsResource; hasAgentMember; hasAssociatedTask; hasWorkflowPattern; hasWorkflowStep; nextStep; operatesIn; performedByAgent; producedResource; requiresResource; taskPrompt; useLanguageModel,agentID; agentRole; envType; promptContext; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,workflow-with-memory_instances.ttl,chatgpt,P4,56.63,True,,37,178,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,5,0,1,1.0,0.8333,0.9091,1.0,0.9111,0.9522,Goal,,promptOutputIndicator,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Memory; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasKnowledge; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; stepOrder
Mastra AI,workflow-with-separate-steps_instances.ttl,chatgpt,P4,55.44,True,,21,112,7,0,3,1.0,0.7,0.8235,8,0,1,1.0,0.8889,0.9412,4,0,2,1.0,0.6667,0.8,1.0,0.7519,0.8549,Config; Goal; Tool,hasAgentConfig,configKey; configValue,,,,EndStep; Environment; LLMAgent; LanguageModel; Memory; Prompt; StartStep; Task; Team; WorkflowPattern; WorkflowStep,,agentPrompt; hasAgentMember; hasAssociatedTask; hasKnowledge; hasWorkflowPattern; hasWorkflowStep; nextStep; operatesIn; performedByAgent; producedResource; requiresResource; taskPrompt; useLanguageModel,agentID; agentRole; envType; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,yc-directory_instances.ttl,chatgpt,P4,62.88,True,,19,90,9,0,1,1.0,0.9,0.9474,8,0,1,1.0,0.8889,0.9412,6,0,0,1.0,1.0,1.0,1.0,0.9296,0.9629,Goal,taskPrompt,,,,,Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasPrompt; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; useLanguageModel,agentID; agentRole; configKey; configValue; promptContext; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,agent_instances.ttl,chatgpt,P5,39.43,True,,42,176,8,0,1,1.0,0.8889,0.9412,8,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0,1.0,0.963,0.9804,Goal,,,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,bird-checker-with-express_instances.ttl,chatgpt,P5,32.57,True,,22,96,10,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,Capability; Config; EndStep; Goal; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentCapability; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,bird-checker-with-nextjs-and-eval_instances.ttl,chatgpt,P5,35.55,True,,23,103,10,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,6,0,1,1.0,0.8571,0.9231,1.0,0.9524,0.9744,,,promptInputData,,,,Capability; Config; EndStep; Goal; Instance; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; producedResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,bird-checker-with-nextjs_instances.ttl,chatgpt,P5,31.93,True,,19,78,10,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,Capability; Config; EndStep; Goal; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,crypto-chatbot_instances.ttl,chatgpt,P5,71.99,False,"Quote expected in string at ^ in ncise and helpful.

^This is a guide for ",13,55,5,0,3,1.0,0.625,0.7692,4,0,2,1.0,0.6667,0.8,5,0,1,1.0,0.8333,0.9091,1.0,0.7083,0.8261,Memory; Task; Tool,performedByAgent; taskPrompt,promptOutputIndicator,,,,Config; Goal; LLMAgent; LanguageModel; Prompt; Team,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentGoal; hasAgentMember; hasKnowledge; hasSystemConfig; hasTeamGoal; hasWorkflowPattern; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction
Mastra AI,dane_instances.ttl,chatgpt,P5,93.75,True,,153,565,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,5,0,1,1.0,0.8333,0.9091,1.0,0.9111,0.9522,Goal,,promptOutputIndicator,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; interactsWith; nextStep; performedByAgent; requiresResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction; stepOrder
Mastra AI,mcp-registry-registry_instances.ttl,chatgpt,P5,41.54,True,,33,127,10,0,0,1.0,1.0,1.0,8,0,1,1.0,0.8889,0.9412,5,0,1,1.0,0.8333,0.9091,1.0,0.9074,0.9501,,hasAgentConfig,promptOutputIndicator,,,,Capability; Config; EndStep; Goal; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentCapability; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasTeamGoal; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction; stepOrder
Mastra AI,openapi-spec-writer_instances.ttl,chatgpt,P5,55.17,True,,29,115,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0,1.0,0.9667,0.9825,Goal,,,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,quick-start_instances.ttl,chatgpt,P5,46.37,True,,27,103,10,0,0,1.0,1.0,1.0,8,0,1,1.0,0.8889,0.9412,6,0,0,1.0,1.0,1.0,1.0,0.963,0.9804,,nextStep,,,,,Capability; Config; EndStep; Goal; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; hasAgentConfig; hasAgentGoal; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; performedBy; performedByAgent; producedResource; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,stock-price-tool_instances.ttl,chatgpt,P5,39.7,True,,23,86,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0,1.0,0.9667,0.9825,Goal,,,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasWorkflowPattern; hasWorkflowStep; nextStep; performedBy; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInputData; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,travel-app_instances.ttl,chatgpt,P5,63.93,True,,53,200,9,0,1,1.0,0.9,0.9474,9,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0,1.0,0.9667,0.9825,Goal,,,,,,Capability; Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; Tool; WorkflowPattern; WorkflowStep,,agentPrompt; agentToolUsage; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasCapability; hasSystemConfig; hasToolConfig; hasWorkflowPattern; hasWorkflowStep; interactsWith; nextStep; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction; promptOutputIndicator; stepOrder
Mastra AI,workflow-ai-recruiter_instances.ttl,chatgpt,P5,40.41,True,,20,78,8,0,2,1.0,0.8,0.8889,9,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0,1.0,0.9333,0.963,Goal; Tool,,,,,,Config; EndStep; LLMAgent; LanguageModel; Prompt; StartStep; Task; Team; WorkflowPattern; WorkflowStep,,agentPrompt; hasAgentConfig; hasAgentMember; hasAssociatedTask; hasSystemConfig; hasWorkflowPattern; hasWorkflowStep; nextStep; performedByAgent; taskPrompt; useLanguageModel,agentID; agentRole; configKey; configValue; promptInstruction; promptOutputIndicator; stepOrder
